experience,job_role,location,salary
7,Machine Learning Engineer,Chennai,98598
3,Mobile App Developer,Hyderabad,48668
0,Mobile App Developer,Chennai,34120
12,Machine Learning Engineer,Mumbai,150215
0,Backend Developer,Pune,32322
0,UI/UX Designer,Pune,29960
6,Data Scientist,Hyderabad,86479
11,Software Engineer,Chennai,86042
4,Cloud Engineer,Mumbai,87684
11,Web Developer,Chennai,66873
7,Software Engineer,Bangalore,74712
10,Cloud Engineer,Hyderabad,127025
5,Cloud Engineer,Bangalore,97682
12,DevOps Engineer,Bangalore,146279
3,DevOps Engineer,Chennai,65360
5,UI/UX Designer,Mumbai,50976
6,Data Scientist,Chennai,78027
8,Data Scientist,Hyderabad,98324
0,Software Engineer,Bangalore,36423
7,DevOps Engineer,Delhi,98761
0,Machine Learning Engineer,Chennai,49164
8,Full Stack Developer,Hyderabad,86497
8,DevOps Engineer,Chennai,98759
4,Data Scientist,Delhi,78344
2,Cloud Engineer,Chennai,64179
0,Cloud Engineer,Chennai,47384
3,Full Stack Developer,Delhi,61245
3,Full Stack Developer,Delhi,57002
12,Web Developer,Pune,79670
2,DevOps Engineer,Pune,58621
8,Data Scientist,Delhi,101465
11,Full Stack Developer,Chennai,98882
7,Cloud Engineer,Pune,102973
11,Web Developer,Delhi,76084
6,Backend Developer,Pune,67955
8,Data Scientist,Pune,93874
4,Software Engineer,Chennai,48235
6,UI/UX Designer,Bangalore,58783
3,DevOps Engineer,Hyderabad,67093
6,DevOps Engineer,Chennai,82213
9,UI/UX Designer,Chennai,60138
6,Software Engineer,Delhi,65606
5,Mobile App Developer,Delhi,63098
9,Mobile App Developer,Pune,79207
7,Backend Developer,Mumbai,76365
11,Software Engineer,Pune,87461
1,UI/UX Designer,Bangalore,37100
7,Full Stack Developer,Bangalore,90063
10,Machine Learning Engineer,Mumbai,135027
1,Full Stack Developer,Chennai,44693
5,Software Engineer,Delhi,64934
4,Cloud Engineer,Delhi,85235
5,UI/UX Designer,Delhi,52127
0,Backend Developer,Delhi,35716
1,Data Scientist,Delhi,53485
11,Software Engineer,Chennai,80664
2,UI/UX Designer,Pune,37973
11,Backend Developer,Chennai,91893
7,Web Developer,Chennai,55227
6,Web Developer,Delhi,57336
12,Software Engineer,Hyderabad,96255
3,Full Stack Developer,Mumbai,61825
3,Web Developer,Pune,38441
5,UI/UX Designer,Hyderabad,51757
2,Data Scientist,Chennai,56301
2,UI/UX Designer,Chennai,35663
3,UI/UX Designer,Mumbai,42618
9,UI/UX Designer,Hyderabad,66467
8,Cloud Engineer,Bangalore,125556
8,DevOps Engineer,Bangalore,112527
10,Mobile App Developer,Chennai,80903
12,Software Engineer,Mumbai,98589
8,Cloud Engineer,Bangalore,123890
4,Web Developer,Delhi,47881
7,DevOps Engineer,Pune,95611
4,Mobile App Developer,Bangalore,57093
9,Cloud Engineer,Mumbai,129398
9,Full Stack Developer,Delhi,94095
12,Software Engineer,Chennai,85503
9,Machine Learning Engineer,Delhi,123904
0,Mobile App Developer,Pune,35787
6,Mobile App Developer,Delhi,64315
5,Software Engineer,Hyderabad,58967
4,UI/UX Designer,Pune,43632
8,Data Scientist,Hyderabad,100287
2,UI/UX Designer,Hyderabad,36420
12,Full Stack Developer,Mumbai,116851
2,Mobile App Developer,Mumbai,44325
0,Full Stack Developer,Chennai,37518
5,Data Scientist,Pune,74054
12,Web Developer,Chennai,71526
4,Web Developer,Bangalore,48922
8,Full Stack Developer,Pune,85004
6,Web Developer,Mumbai,54100
7,Data Scientist,Mumbai,98016
10,Machine Learning Engineer,Chennai,115815
7,UI/UX Designer,Delhi,57833
2,Cloud Engineer,Pune,64772
0,Backend Developer,Bangalore,41072
7,Web Developer,Pune,55920
5,Data Scientist,Chennai,72095
11,Full Stack Developer,Chennai,96024
0,UI/UX Designer,Mumbai,32462
10,Backend Developer,Hyderabad,90248
0,DevOps Engineer,Mumbai,51754
4,Machine Learning Engineer,Hyderabad,80742
2,Data Scientist,Pune,56003
3,Full Stack Developer,Chennai,56076
12,Software Engineer,Delhi,97111
7,Backend Developer,Pune,73195
1,UI/UX Designer,Hyderabad,30560
2,DevOps Engineer,Hyderabad,62036
0,Data Scientist,Mumbai,47384
8,Machine Learning Engineer,Chennai,106246
2,DevOps Engineer,Bangalore,68813
3,Mobile App Developer,Hyderabad,48843
5,DevOps Engineer,Hyderabad,82801
1,Mobile App Developer,Bangalore,44200
8,Data Scientist,Pune,97614
12,UI/UX Designer,Pune,74069
5,Data Scientist,Chennai,75986
0,DevOps Engineer,Bangalore,54704
11,Data Scientist,Chennai,113264
0,Mobile App Developer,Delhi,37765
3,Web Developer,Pune,41881
0,Cloud Engineer,Chennai,44359
11,Data Scientist,Delhi,125383
5,Mobile App Developer,Hyderabad,57910
1,Full Stack Developer,Bangalore,51462
5,DevOps Engineer,Hyderabad,82504
3,Machine Learning Engineer,Chennai,67956
0,DevOps Engineer,Delhi,49869
3,UI/UX Designer,Bangalore,47530
11,Backend Developer,Chennai,88791
11,Cloud Engineer,Chennai,127491
3,Full Stack Developer,Chennai,52613
6,Data Scientist,Bangalore,93320
5,UI/UX Designer,Bangalore,56918
11,Cloud Engineer,Pune,128541
10,Backend Developer,Bangalore,98825
4,Machine Learning Engineer,Delhi,87768
2,Full Stack Developer,Hyderabad,49674
12,Machine Learning Engineer,Hyderabad,147498
8,Backend Developer,Delhi,85635
7,UI/UX Designer,Chennai,52621
4,DevOps Engineer,Mumbai,79807
5,Full Stack Developer,Bangalore,78296
4,UI/UX Designer,Bangalore,51411
1,Web Developer,Mumbai,35198
3,UI/UX Designer,Delhi,40133
0,UI/UX Designer,Chennai,25050
2,Mobile App Developer,Bangalore,46802
7,UI/UX Designer,Hyderabad,59374
1,Backend Developer,Bangalore,47148
10,Machine Learning Engineer,Bangalore,140381
6,Backend Developer,Delhi,72031
10,Software Engineer,Hyderabad,86855
7,Full Stack Developer,Mumbai,86984
4,Web Developer,Chennai,39075
12,Cloud Engineer,Mumbai,152688
9,DevOps Engineer,Pune,110034
10,Data Scientist,Chennai,102175
5,Data Scientist,Chennai,70859
3,Mobile App Developer,Chennai,45370
5,Data Scientist,Delhi,83874
4,Mobile App Developer,Chennai,48931
12,Full Stack Developer,Chennai,102889
2,Full Stack Developer,Chennai,49748
7,DevOps Engineer,Chennai,88134
0,Cloud Engineer,Delhi,55696
11,DevOps Engineer,Delhi,130307
0,Software Engineer,Mumbai,33217
12,Data Scientist,Pune,120470
9,Machine Learning Engineer,Bangalore,131190
3,Data Scientist,Chennai,60624
11,Backend Developer,Hyderabad,97631
0,Machine Learning Engineer,Hyderabad,49313
8,UI/UX Designer,Pune,58517
9,Data Scientist,Bangalore,115861
2,Software Engineer,Chennai,39818
9,Data Scientist,Chennai,97569
2,Mobile App Developer,Chennai,42995
4,UI/UX Designer,Mumbai,46717
9,Backend Developer,Chennai,78153
10,Cloud Engineer,Bangalore,138061
10,Mobile App Developer,Mumbai,89651
11,DevOps Engineer,Bangalore,138094
1,Cloud Engineer,Delhi,62537
5,UI/UX Designer,Bangalore,54242
12,Web Developer,Pune,79669
2,DevOps Engineer,Mumbai,68194
6,Software Engineer,Mumbai,67282
8,Software Engineer,Pune,74546
1,Data Scientist,Chennai,47202
1,DevOps Engineer,Delhi,56729
10,Software Engineer,Chennai,78599
3,Mobile App Developer,Hyderabad,49593
3,DevOps Engineer,Pune,68115
4,DevOps Engineer,Pune,76279
8,DevOps Engineer,Hyderabad,105060
0,Full Stack Developer,Hyderabad,40002
10,DevOps Engineer,Delhi,124430
7,Software Engineer,Chennai,65615
10,Web Developer,Delhi,73135
0,Machine Learning Engineer,Bangalore,56337
0,Mobile App Developer,Pune,33451
7,Full Stack Developer,Chennai,75847
4,Cloud Engineer,Delhi,85957
4,Backend Developer,Delhi,57721
5,Mobile App Developer,Hyderabad,62927
7,Cloud Engineer,Mumbai,109249
12,Mobile App Developer,Mumbai,99299
11,Software Engineer,Bangalore,101625
8,Backend Developer,Chennai,73660
8,Full Stack Developer,Mumbai,89561
7,Full Stack Developer,Bangalore,87171
6,Data Scientist,Delhi,91622
12,Machine Learning Engineer,Pune,137104
1,Cloud Engineer,Bangalore,62934
3,UI/UX Designer,Bangalore,47459
11,Software Engineer,Hyderabad,90557
8,Data Scientist,Pune,97842
0,Machine Learning Engineer,Hyderabad,49546
12,Data Scientist,Bangalore,138783
7,Mobile App Developer,Hyderabad,71251
7,Backend Developer,Hyderabad,74234
10,DevOps Engineer,Delhi,122948
0,Full Stack Developer,Mumbai,41138
12,Web Developer,Delhi,83856
11,Full Stack Developer,Bangalore,118145
12,DevOps Engineer,Hyderabad,135164
7,Web Developer,Chennai,52505
4,Cloud Engineer,Bangalore,92372
10,Machine Learning Engineer,Delhi,131809
1,Software Engineer,Chennai,36176
5,Cloud Engineer,Mumbai,94711
5,UI/UX Designer,Delhi,51817
7,UI/UX Designer,Chennai,56615
9,Backend Developer,Chennai,80830
4,Machine Learning Engineer,Pune,78504
4,UI/UX Designer,Bangalore,52004
7,Web Developer,Chennai,52363
11,Cloud Engineer,Bangalore,151149
9,DevOps Engineer,Delhi,113526
2,Web Developer,Chennai,33705
6,Software Engineer,Chennai,57458
3,Web Developer,Pune,38836
8,DevOps Engineer,Bangalore,115002
5,Web Developer,Pune,47171
7,Cloud Engineer,Chennai,95423
3,Data Scientist,Hyderabad,63865
3,Software Engineer,Delhi,50236
4,UI/UX Designer,Pune,46365
10,Software Engineer,Bangalore,91943
5,Mobile App Developer,Hyderabad,62283
1,Machine Learning Engineer,Mumbai,61427
7,Backend Developer,Pune,72225
12,Mobile App Developer,Chennai,89955
8,UI/UX Designer,Mumbai,66100
7,Full Stack Developer,Bangalore,89152
8,Full Stack Developer,Pune,83839
8,DevOps Engineer,Delhi,111516
10,Web Developer,Hyderabad,69381
12,Backend Developer,Pune,98550
1,DevOps Engineer,Pune,55405
3,Cloud Engineer,Mumbai,76347
11,Software Engineer,Mumbai,96945
10,Cloud Engineer,Chennai,116021
4,Mobile App Developer,Bangalore,59306
2,Machine Learning Engineer,Hyderabad,67990
9,Backend Developer,Hyderabad,84420
0,Web Developer,Mumbai,28230
2,DevOps Engineer,Delhi,63650
12,Data Scientist,Hyderabad,128581
9,Mobile App Developer,Delhi,83376
9,Machine Learning Engineer,Mumbai,128294
3,Full Stack Developer,Bangalore,64088
12,Software Engineer,Bangalore,103395
2,Web Developer,Delhi,37076
4,Mobile App Developer,Delhi,54150
10,Machine Learning Engineer,Pune,120968
0,Backend Developer,Mumbai,37025
6,Cloud Engineer,Pune,94718
11,Web Developer,Bangalore,80103
9,Web Developer,Chennai,59141
8,UI/UX Designer,Delhi,63169
5,Data Scientist,Delhi,83102
2,Machine Learning Engineer,Chennai,59742
9,Full Stack Developer,Pune,87501
12,Data Scientist,Bangalore,137094
0,Data Scientist,Delhi,49073
10,Web Developer,Hyderabad,74720
9,Cloud Engineer,Bangalore,133876
6,Software Engineer,Pune,60594
2,Software Engineer,Hyderabad,45255
0,Full Stack Developer,Bangalore,41230
10,Data Scientist,Chennai,104860
8,Mobile App Developer,Mumbai,80841
7,DevOps Engineer,Pune,91744
1,Data Scientist,Mumbai,52447
7,Software Engineer,Bangalore,76619
12,Backend Developer,Delhi,102950
2,Web Developer,Hyderabad,34636
3,Web Developer,Hyderabad,40911
12,Cloud Engineer,Pune,135991
3,Mobile App Developer,Delhi,53990
9,DevOps Engineer,Chennai,101892
4,Web Developer,Chennai,42883
2,Machine Learning Engineer,Mumbai,69275
3,Backend Developer,Mumbai,58577
3,Full Stack Developer,Hyderabad,59200
8,Full Stack Developer,Mumbai,90784
11,Software Engineer,Pune,86156
12,Web Developer,Hyderabad,77849
2,Data Scientist,Chennai,55693
2,DevOps Engineer,Delhi,66821
10,Data Scientist,Pune,107778
7,Web Developer,Bangalore,66404
2,Data Scientist,Chennai,57513
2,Software Engineer,Mumbai,49519
6,Machine Learning Engineer,Bangalore,108805
2,Full Stack Developer,Bangalore,54215
3,Cloud Engineer,Hyderabad,75082
2,Machine Learning Engineer,Bangalore,73168
8,Data Scientist,Mumbai,108150
10,Cloud Engineer,Hyderabad,126855
12,DevOps Engineer,Bangalore,147083
2,Web Developer,Delhi,40430
2,Cloud Engineer,Chennai,63345
5,Backend Developer,Hyderabad,66917
11,Full Stack Developer,Bangalore,114323
12,Machine Learning Engineer,Mumbai,150109
12,Cloud Engineer,Mumbai,149893
11,Data Scientist,Delhi,125976
8,Software Engineer,Mumbai,76566
10,Web Developer,Delhi,73228
6,Full Stack Developer,Mumbai,80139
9,Software Engineer,Delhi,84312
2,Web Developer,Delhi,36482
1,Data Scientist,Bangalore,57183
9,Mobile App Developer,Hyderabad,81449
1,DevOps Engineer,Bangalore,63145
4,Software Engineer,Chennai,51068
3,Data Scientist,Mumbai,72223
8,DevOps Engineer,Delhi,106777
9,Cloud Engineer,Pune,117484
11,Backend Developer,Bangalore,106549
0,Software Engineer,Chennai,31252
9,DevOps Engineer,Mumbai,118767
7,Web Developer,Mumbai,62389
8,Backend Developer,Chennai,72744
10,Mobile App Developer,Delhi,91488
8,UI/UX Designer,Hyderabad,64052
9,DevOps Engineer,Bangalore,125141
11,Backend Developer,Mumbai,102231
10,Full Stack Developer,Bangalore,108367
6,Full Stack Developer,Pune,73729
9,UI/UX Designer,Pune,66893
6,Data Scientist,Pune,82050
6,DevOps Engineer,Chennai,85614
7,Mobile App Developer,Hyderabad,68164
5,Mobile App Developer,Bangalore,66686
10,UI/UX Designer,Pune,70443
1,UI/UX Designer,Delhi,33046
3,Cloud Engineer,Pune,73052
3,Web Developer,Mumbai,46433
1,Machine Learning Engineer,Delhi,58813
3,Backend Developer,Bangalore,59262
12,Software Engineer,Delhi,97767
2,Data Scientist,Mumbai,60656
3,Backend Developer,Hyderabad,51639
2,Mobile App Developer,Hyderabad,47332
6,Backend Developer,Hyderabad,72428
3,Web Developer,Chennai,40602
6,Software Engineer,Bangalore,71311
11,Software Engineer,Bangalore,101666
12,Data Scientist,Pune,124750
8,Software Engineer,Hyderabad,74309
3,Full Stack Developer,Mumbai,58203
8,Cloud Engineer,Pune,108445
10,Cloud Engineer,Pune,123922
12,UI/UX Designer,Bangalore,85599
6,Backend Developer,Delhi,70596
1,Machine Learning Engineer,Pune,55833
7,UI/UX Designer,Pune,53477
5,Machine Learning Engineer,Delhi,95109
3,DevOps Engineer,Chennai,63950
9,Web Developer,Delhi,70619
12,Machine Learning Engineer,Chennai,134851
1,Web Developer,Delhi,33397
7,Mobile App Developer,Bangalore,78679
3,UI/UX Designer,Pune,39071
11,Data Scientist,Delhi,125992
5,Backend Developer,Pune,60521
10,Backend Developer,Chennai,86169
7,Data Scientist,Hyderabad,96962
9,DevOps Engineer,Hyderabad,114558
8,Data Scientist,Delhi,106113
9,DevOps Engineer,Bangalore,125535
8,Web Developer,Pune,61527
5,Machine Learning Engineer,Pune,84755
2,Cloud Engineer,Chennai,63472
12,UI/UX Designer,Chennai,73751
3,Data Scientist,Pune,65618
3,Machine Learning Engineer,Mumbai,77837
9,Mobile App Developer,Delhi,80680
6,Machine Learning Engineer,Delhi,98656
4,Backend Developer,Chennai,55697
12,Backend Developer,Mumbai,108103
7,Cloud Engineer,Chennai,98137
12,Backend Developer,Mumbai,110398
12,Software Engineer,Delhi,100823
1,Machine Learning Engineer,Delhi,58694
6,Full Stack Developer,Hyderabad,76550
8,Full Stack Developer,Pune,83638
6,UI/UX Designer,Delhi,53515
1,Data Scientist,Delhi,53444
7,Full Stack Developer,Pune,78378
10,Data Scientist,Hyderabad,112473
1,Full Stack Developer,Delhi,44827
6,Machine Learning Engineer,Bangalore,108540
0,DevOps Engineer,Bangalore,50077
6,Machine Learning Engineer,Delhi,103838
3,Data Scientist,Hyderabad,68993
2,Cloud Engineer,Hyderabad,66189
3,Mobile App Developer,Delhi,53380
3,Full Stack Developer,Hyderabad,57747
8,DevOps Engineer,Mumbai,113724
4,Software Engineer,Pune,51628
4,Data Scientist,Hyderabad,72302
5,Web Developer,Bangalore,54177
10,Cloud Engineer,Mumbai,135990
7,Mobile App Developer,Delhi,70488
6,Full Stack Developer,Pune,72832
7,Backend Developer,Chennai,70978
0,Web Developer,Hyderabad,28299
1,Full Stack Developer,Bangalore,47502
1,Data Scientist,Delhi,56502
5,UI/UX Designer,Bangalore,54595
11,DevOps Engineer,Hyderabad,126324
7,DevOps Engineer,Delhi,104288
2,Web Developer,Hyderabad,38802
5,Mobile App Developer,Pune,55660
0,Machine Learning Engineer,Delhi,55968
5,Web Developer,Chennai,46245
6,Backend Developer,Mumbai,71700
7,Mobile App Developer,Bangalore,74937
1,Cloud Engineer,Pune,59109
5,Backend Developer,Hyderabad,64222
7,Backend Developer,Chennai,69582
3,Backend Developer,Mumbai,53671
6,DevOps Engineer,Bangalore,98780
5,Backend Developer,Hyderabad,65412
12,Data Scientist,Bangalore,137188
1,Data Scientist,Mumbai,57761
9,Backend Developer,Hyderabad,89169
3,UI/UX Designer,Pune,37440
3,Machine Learning Engineer,Hyderabad,74283
6,Full Stack Developer,Hyderabad,77165
8,Software Engineer,Bangalore,80271
11,Web Developer,Chennai,69482
11,Data Scientist,Pune,117868
8,DevOps Engineer,Bangalore,115139
3,Web Developer,Hyderabad,43410
5,Machine Learning Engineer,Pune,84859
0,Mobile App Developer,Bangalore,37382
10,Software Engineer,Bangalore,94721
9,Cloud Engineer,Bangalore,129876
11,Cloud Engineer,Pune,130874
5,Mobile App Developer,Hyderabad,62018
0,Cloud Engineer,Chennai,47261
2,DevOps Engineer,Delhi,62229
4,Full Stack Developer,Hyderabad,62164
8,Web Developer,Pune,59097
1,Web Developer,Pune,31115
10,Full Stack Developer,Mumbai,103852
3,Cloud Engineer,Chennai,68910
8,Mobile App Developer,Bangalore,82144
9,Mobile App Developer,Chennai,75259
9,Mobile App Developer,Hyderabad,79666
5,Software Engineer,Mumbai,61119
3,Mobile App Developer,Mumbai,52317
8,DevOps Engineer,Bangalore,118001
8,Software Engineer,Chennai,66702
10,Software Engineer,Delhi,86646
4,Mobile App Developer,Delhi,57427
5,UI/UX Designer,Hyderabad,47883
6,Software Engineer,Hyderabad,64940
12,UI/UX Designer,Chennai,75358
0,Web Developer,Chennai,27234
11,DevOps Engineer,Hyderabad,127160
7,Backend Developer,Bangalore,80131
5,Mobile App Developer,Hyderabad,63081
10,Full Stack Developer,Pune,96255
11,Data Scientist,Mumbai,124233
3,DevOps Engineer,Bangalore,76346
4,Full Stack Developer,Hyderabad,63483
9,Mobile App Developer,Pune,77302
4,Mobile App Developer,Bangalore,60907
1,Mobile App Developer,Hyderabad,42418
2,Software Engineer,Chennai,38151
6,Full Stack Developer,Hyderabad,77677
5,Web Developer,Hyderabad,51716
5,UI/UX Designer,Mumbai,50290
9,Full Stack Developer,Chennai,84746
6,UI/UX Designer,Bangalore,59108
3,Backend Developer,Hyderabad,55046
6,Backend Developer,Delhi,70580
5,Web Developer,Bangalore,55023
5,Web Developer,Bangalore,53511
9,Machine Learning Engineer,Bangalore,134783
11,Backend Developer,Pune,95123
3,Full Stack Developer,Hyderabad,59382
1,Backend Developer,Bangalore,47238
1,Full Stack Developer,Pune,42341
3,Web Developer,Chennai,39936
11,Data Scientist,Pune,117470
8,Full Stack Developer,Pune,86394
0,UI/UX Designer,Hyderabad,28726
0,Backend Developer,Chennai,30652
10,Mobile App Developer,Mumbai,88737
9,Full Stack Developer,Pune,91163
1,UI/UX Designer,Mumbai,32690
11,DevOps Engineer,Bangalore,140677
10,Web Developer,Bangalore,77199
4,Data Scientist,Hyderabad,75596
0,UI/UX Designer,Delhi,26724
12,Full Stack Developer,Mumbai,117763
0,Backend Developer,Chennai,32287
6,Machine Learning Engineer,Chennai,88541
4,Software Engineer,Bangalore,59671
5,Web Developer,Hyderabad,51348
1,Full Stack Developer,Pune,45429
8,Full Stack Developer,Delhi,92429
11,Backend Developer,Hyderabad,98292
